20.8481858, 105.2212548
20.84820599343258, 105.22222602468081
20.848220315706033, 105.22261022816024
20.848234637979488, 105.22299443171282
20.848248960252942, 105.22337863533856
20.848263282526396, 105.22376283903743
20.84827760479985, 105.22414704280948
20.848291927073305, 105.22453124665465
20.84830624934676, 105.224915450573
20.848320571620214, 105.22529965456447
20.847961523329165, 105.22531497192303
20.847947201055707, 105.22493076884697
20.847932878782252, 105.22454656584408
20.847918556508798, 105.22416236291434
20.847904234235344, 105.22377816005773
20.84788991196189, 105.22339395727428
20.847875589688435, 105.22300975456399
20.84786126741498, 105.22262555192682
20.847846945141526, 105.22224134936282
20.847502219123932, 105.22264087562031
20.847516541397386, 105.22302507734206
20.84753086367084, 105.22340927913696
20.847545185944295, 105.22379348100499
20.84755950821775, 105.22417768294618
20.8486366530909, 105.22413172263158
20.848622330817445, 105.22374751794409
20.84860800854399, 105.22336331332976
20.848593686270537, 105.22297910878856
20.848579363997082, 105.22259490432053
20.848565041723628, 105.22221069992565
20.848650975364354, 105.22451592739222
20.848665297637808, 105.22490013222601
